,id_lattes,titulo,autores,terms
116,1573064853226428,O ambiente virtual de aprendizagem atuando como ferramenta de apoio ao ensino presencial na disciplina de algoritmos,"SANTIAGO, H. D.; PEIXOTO, F. S.; SILVA, A. M.","[('algoritmos', 'o ambiente virtual de aprendizagem atuando como ferramenta de apoio ao ensino presencial na disciplina de algoritmos')]"
117,1694551613184958,Comparação entre a meta-heurística simulated annealing e a programação linear inteira no agendamento da colheita florestal com restrições de adjacência,"GOMIDE, Lucas Rezende; ARCE, J. E.; Silva","[('programação linear', 'comparação entre a meta-heurística simulated annealing e a programação linear inteira no agendamento da colheita florestal com restrições de adjacência')]"
118,1694551613184958,ALGORITMOS DE APRENDIZAGEM DE MÃ?QUINA NA MODELAGEM DA DISTRIBUIÃ?Ã?O POTENCIAL DE HABITATS DE ESPÃ?CIES ARBÃ?REAS,"CARVALHO, MÔNICA CANAAN; FRANÇA, LUCIANO CAVALCANTE DE JESUS; LEITE E LOPES, ISAIRA; ARAÚJO, LAÍS ALMEIDA; MELLO, JOSÉ MÁRCIO DE; GOMIDE, LUCAS REZENDE","[('algoritmos', 'algoritmos de aprendizagem de mã?quina na modelagem da distribuiã?ã?o potencial de habitats de espã?cies arbã?reas')]"
119,1766896412449188,Testes de Funções Objetivo Empregadas na Generalização de Modelos Digitais de Superfície com Algoritmos Genéticos,"MELO, Daniel Wander Ferreira; FERREIRA DA SILVA, L. F. C.","[('algoritmos', 'testes de funções objetivo empregadas na generalização de modelos digitais de superfície com algoritmos genéticos')]"
120,1769103030795618,PLANO DO CORTE DE PALMILHAS NA MELHORIA DO DESEMPENHO PRODUTIVO: UMA APLICAÇÃO DE PROGRAMAÇÃO LINEAR INTEIRA,"SILVA, A. A.; GUIMARAES, J. L.; SANTOS, R. S.; XAVIER, A. S.; PEREIRA, A. G.","[('programação linear', 'plano do corte de palmilhas na melhoria do desempenho produtivo: uma aplicação de programação linear inteira')]"
121,2020621017959518,AVALIAÇÃO DA RESTRIÇÃO DA EMPRESA ATRAVÉS DA TEORIA DAS RESTRIÇÕES E DA PROGRAMAÇÃO LINEAR: UM ESTUDO DE CASO DE MAXIMIZAÇÃO DE LUCRO PARA EMPRESA DE SERVIÇO DE CORTE E DOBRA DE AÇO,"JERÔNIMO, T. B.; MELO, F. J. C.","[('programação linear', 'avaliação da restrição da empresa através da teoria das restrições e da programação linear: um estudo de caso de maximização de lucro para empresa de serviço de corte e dobra de aço')]"
122,2266045393321248,Utilização da plataforma Arduino para a solução de problemas por alunos da disciplina de Introdução à Engenharia Elétrica e Algoritmos e Lógica de Programação do IFPB,"RAQUEL VILAR, SAMMARA; MAMEDE DA SILVA FERNANDES, TAIRONE; ALEX DE FRANÇA, ALLAN; PEREIRA MEGO QUINTEROS, CLAUDIO; RODRIGUES XAVIER JUNIOR, GERALDO; MACHADO DE ARAÚJO, LINCOLN; DIEGO QUIRINO LIMA, CARLOS; GONÇALVES DA COSTA JUNIOR, ADEMAR","[('algoritmos', 'utilização da plataforma arduino para a solução de problemas por alunos da disciplina de introdução à engenharia elétrica e algoritmos e lógica de programação do ifpb')]"
123,2294602229519458,Aplicação de algoritmos de aprendizagem de máquina para mineração de dados sobre beneficiários de planos de saúde suplementar,"MARINS,O. L. F.; Barros, Everton F.; Romão, Wesley; CONSTANTINO, A. A.; SOUZA, Celso L.","[('algoritmos', 'aplicação de algoritmos de aprendizagem de máquina para mineração de dados sobre beneficiários de planos de saúde suplementar')]"
124,2341184189645578,ProGenIS: Uma sistema para desenvolvimento de Algoritmos Genéticos Paralelos utilizando o Modelo de Ilhas,"PEREIRA, C. M. N. A.","[('algoritmos', 'progenis: uma sistema para desenvolvimento de algoritmos genéticos paralelos utilizando o modelo de ilhas')]"
125,2479982770095588,Experimento paramétrico de uma fachada interativa por meio de algoritmos gráficos,"ROCHA, A. P. S.; OLIVEIRA, M. G.; MOREIRA, Daniel de Carvalho; HARRIS, A. L. N. C.","[('algoritmos', 'experimento paramétrico de uma fachada interativa por meio de algoritmos gráficos')]"
126,2530325413796068,Uma Proposta para Otimização de Sistemas de Transporte Coletivo por Algoritmos Genéticos,"SANTANA, G. O.; SILVA, D. S.; CORREIA, F. K.; FAZENDA, A. L.; ALMEIDA, L. F.","[('algoritmos', 'uma proposta para otimização de sistemas de transporte coletivo por algoritmos genéticos')]"
127,2560124974329248,Controle da diversidade da populaÃ§Ã£o em algoritmos genÃ©ticos aplicados na prediÃ§Ã£o de estruturas de proteÃ­nas,"TRAGANTE, V.; TINÓS, R.","[('algoritmos', 'controle da diversidade da populaã§ã£o em algoritmos genã©ticos aplicados na prediã§ã£o de estruturas de proteã\xadnas')]"
128,2619522750013308,Minimização dos custos de transporte rodoviário florestal através do uso da programação linear e otimização do processo,"LACOWICZ, P. G.; BERGER, R.; TIMOFEICZYK JÚNIOR, R.; SILVA, J. C. G. L.","[('programação linear', 'minimização dos custos de transporte rodoviário florestal através do uso da programação linear e otimização do processo')]"
129,2619522750013308,Minimização dos custos de transporte florestal com a utilização da programação linear,"LACOWICZ, P. G.; BERGER, R.; TIMOFEICZYK JÚNIOR, R.; SAWINSKI, J.; BRASIL, A. A.","[('programação linear', 'minimização dos custos de transporte florestal com a utilização da programação linear')]"
130,2619522750013308,Minimização dos custos de transporte rodoviário florestal através do uso da programação linear e otimização do processo,"LACOWICZ, P. G.; BERGER, R.","[('programação linear', 'minimização dos custos de transporte rodoviário florestal através do uso da programação linear e otimização do processo')]"
131,2622198823346358,Emergência de Sincronicidade em uma Rede Auto-Organizável de Neurônios Pulsantes: Uso de Algoritmos Genéticos para a Sintonia do Modelo,"SOARES, G. E.; BORGES, H. E.; GOMES, R. M.; OLIVEIRA, G. M. C.","[('algoritmos', 'emergência de sincronicidade em uma rede auto-organizável de neurônios pulsantes: uso de algoritmos genéticos para a sintonia do modelo')]"
132,2744331465326048,Geometrias substitutas determinadas por redes neurais artificiais e comparadas com o método dos mínimos quadrados,"LIMA JUNIOR, J. C. DE; SILVA, J. B. A.","[('mínimos quadrados', 'geometrias substitutas determinadas por redes neurais artificiais e comparadas com o método dos mínimos quadrados')]"
133,2762752291082988,Desenvolvimento de operador matemático para algoritmos de otimização heurísticos com codificação real aplicado a problema de geoprospecção,"CALIXTO, W. P.; ALVES, A. J.; DOMINGUES, E. G.; DOMINGOS, J. L.; COIMBRA, A. P.; Alvarenga, B","[('algoritmos', 'desenvolvimento de operador matemático para algoritmos de otimização heurísticos com codificação real aplicado a problema de geoprospecção')]"
134,2764240045623948,"Implementação de Algoritmos das Famílias Simplex, Elipsóides e Pontos Interiores para Programação Linear","BUENO, E. F.; MENEZES, M. A. F.","[('algoritmos', 'implementação de algoritmos das famílias simplex, elipsóides e pontos interiores para programação linear'), ('programação linear', 'implementação de algoritmos das famílias simplex, elipsóides e pontos interiores para programação linear')]"
135,2767494720646648,Classificação do uso/cobertura da terra por meio de algoritmos não paramétricos comparados ao classificador de máxima verossimilhança,"COSTA, Thomaz Corrêa e Castro da; DE MARCO JUNIOR, P.; BRITES, Ricardo Seixas","[('algoritmos', 'classificação do uso/cobertura da terra por meio de algoritmos não paramétricos comparados ao classificador de máxima verossimilhança')]"
136,2800973010325998,Tabela de Quantização para Imagens Coloridas (RGB) Usando Algoritmos Genetícos,"SANTOS, D. M.; VEIGA, A. C.P","[('algoritmos', 'tabela de quantização para imagens coloridas (rgb) usando algoritmos genetícos')]"
137,2888641121265608,Algoritmos Transgenéticos na Solução do Problema Quadrático de Alocação,"GOLDBARG, Marco César; Gouvêa, E. F.","[('algoritmos', 'algoritmos transgenéticos na solução do problema quadrático de alocação')]"
138,2888641121265608,Algoritmos Evolucionários na Determinação da Configuração de Custo Mínimo de Sistemas de Co-geração de Energia com Base no Gás Natural,"GOLDBARG, Marco Cesar; GOLDBARG, E. F. G.; MEDEIROS NETO, Francisco Dantas de","[('algoritmos', 'algoritmos evolucionários na determinação da configuração de custo mínimo de sistemas de co-geração de energia com base no gás natural')]"
139,3010818143250408,Comparação de Seis Algoritmos para a Determinação da Difusividade Térmica de um Latossolo Amarelo,"SOARES, Willames de Albuquerque; ANTONINO, Antonio Celso Dantas; LIMA, J. R. S.; LIRA, Carlos Alberto Brayner de Oliveira","[('algoritmos', 'comparação de seis algoritmos para a determinação da difusividade térmica de um latossolo amarelo')]"
140,3019960943906298,Comparação e desempenho de algoritmos paramétricos na classificação supervisionada de áreas naturalmente heterogêneas e dinâmicas,"MOREIRA, E. F.; SILVA, R. L.; ROCHA, W.; Boscolo, D.; PIGOZZO, C. M.","[('algoritmos', 'comparação e desempenho de algoritmos paramétricos na classificação supervisionada de áreas naturalmente heterogêneas e dinâmicas')]"
141,3047832504848268,Algoritmos Genéticos Aplicados ao Projeto de Concepção de Submarinos,"PEREIRA, M. H.; ANDRADE, B. L. R.; NISHIMOTO, K.","[('algoritmos', 'algoritmos genéticos aplicados ao projeto de concepção de submarinos')]"
142,3071039194694398,Aprendendo a construir algoritmos através da mediação digital,"BERCHT, M.; FERREIRA, L.; SILVEIRA, S. R.","[('algoritmos', 'aprendendo a construir algoritmos através da mediação digital')]"
143,3071039194694398,Avaliando a Dimensão Afetiva para Apoio ao Processo de Aprendizagem na  Disciplina de Algoritmos: um Estudo de Caso,"IEPSEN, Edécio F.; BERCHT, M.; Reategui, E.","[('algoritmos', 'avaliando\xa0a\xa0dimensão\xa0afetiva\xa0para\xa0apoio\xa0ao\xa0processo\xa0de\xa0aprendizagem\xa0na\xa0 disciplina\xa0de\xa0algoritmos:\xa0um\xa0estudo\xa0de\xa0caso')]"
144,3071039194694398,Problematização aplicada ao ensino de algoritmos: uma análise dos fatores associados a motivação dos estudantes,"FRANZEN, E.; BERCHT, M.; DERTZBACHER, J.","[('algoritmos', 'problematização aplicada ao ensino de algoritmos: uma análise dos fatores associados a motivação dos estudantes')]"
145,3090969413342098,"Uma Arquitetura Baseada em Agentes, Ontologias e Metaheurísticas Aplicada ao Servidor Multimídia do SBTVD","GÓMEZ, A. T.; Wickert, T.; FORMOLO, D.","[('metaheurísticas', 'uma arquitetura baseada em agentes, ontologias e metaheurísticas aplicada ao servidor multimídia do sbtvd')]"
146,3090969413342098,Um modelo computacional baseado em metaheurísticas aplicado a Transmissão Internet Protocol Television (IPTV),"GÓMEZ, A. T.; Weissheimer, C. A. J.; FORMOLO, D.","[('metaheurísticas', 'um modelo computacional baseado em metaheurísticas aplicado a transmissão internet protocol television (iptv)')]"
147,3090969413342098,Aplicação de Metaheurísticas na Abordagem do Problema de Otimização do Ciclo de Montagem de uma Insersora Automática de Componentes,"GÓMEZ, A. T.; BORGES, D. A.","[('metaheurísticas', 'aplicação de metaheurísticas na abordagem do problema de otimização do ciclo de montagem de uma insersora automática de componentes')]"
148,3094470512414488,Comparação entre a meta-heurística simulated annealing e a programação linear inteira no agendamento da colheita florestal com restrições de adjacência,"GOMIDE, Lucas Rezende; ARCE, J. E.; SILVA, A. C. L.","[('programação linear', 'comparação entre a meta-heurística simulated annealing e a programação linear inteira no agendamento da colheita florestal com restrições de adjacência')]"
149,3138898469532698,Técnicas metaheurísticas aplicadas na otimização de parâmetros em um modelo probabilístico de gestão de estoques,"ARAÚJO, S. A.; LIBRANTZ, A. F. H.; ALVES, W. A. L.","[('metaheurísticas', 'técnicas metaheurísticas aplicadas na otimização de parâmetros em um modelo probabilístico de gestão de estoques')]"
150,3138898469532698,Algoritmos de busca aplicados na estimação de parâmetros em um modelo probabilístico de gestão de estoque,"Librantz, André Felipe Henriques; Araújo, Sidnei Alves de; ALVES, W. A. L.; Pileggi, Gisele Castro Fontanella","[('algoritmos', 'algoritmos de busca aplicados na estimação de parâmetros em um modelo probabilístico de gestão de estoque')]"
151,3138898469532698,Algoritmos genéticos na estimação de parâmetros em gestão de estoque,"De Araújo, Sidnei Alves; Librantz, André Felipe Henriques; Alves, Wonder Alexandre Luz","[('algoritmos', 'algoritmos genéticos na estimação de parâmetros em gestão de estoque')]"
152,3138898469532698,Uso de algoritmos genéticos em problemas de roteamento de redes de computadores,"Araújo, Sidnei Alves de; Librantz, Andre Felipe Henriques; Alves, Wonder Alexandre Luz","[('algoritmos', 'uso de algoritmos genéticos em problemas de roteamento de redes de computadores')]"
153,3221984748383088,Programação Dinâmica Aplicada à Finanças,"AIUBE, F. A. L.; BAÍDYA, T. K. N.","[('programação dinâmica', 'programação dinâmica aplicada à finanças')]"
154,3232330829280658,Utilização do software GeoGebra para aproximar funções através de mínimos quadrados,"SANTANA, Fabiana T.; GAMA, J. P. F.","[('mínimos quadrados', 'utilização do software geogebra para aproximar funções através de mínimos quadrados')]"
155,3238771623742678,Usando algoritmos e ábaco no estudo do sistema de numeração decimal em um curso de Pedagogia,"VIEGAS, E. R. S.; SERRA, H.","[('algoritmos', 'usando algoritmos e ábaco no estudo do sistema de numeração decimal em um curso de pedagogia')]"
156,3254003289054368,Otimização Estocástica por meio de dois problemas de programação linear com coeficientes aleatórios,"APARECIDO SALATTA, VINÍCIUS; REGINA DOS SANTOS, SOLANGE","[('programação linear', 'otimização estocástica por meio de dois problemas de programação linear com coeficientes aleatórios')]"
157,3254003289054368,Desenvolvimento de algoritmos matemáticos aplicados em confiabilidade estrutural,"SANTOS, S. R.; MATIOLI, L. C.","[('algoritmos', 'desenvolvimento de algoritmos matemáticos aplicados em confiabilidade estrutural')]"
158,3311439131550698,Algoritmos para Segmentação da Pele Utilizando Modelo de Cores RGB em,"FREITAS, R. F.; COSTA, R. C. S.; BARROS, A. C. S.; SIQUEIRA, R. S.; CORTEZ, P. C.; SOARES, J. M.","[('algoritmos', 'algoritmos para segmentação da pele utilizando modelo de cores rgb em')]"
159,3329422192150708,USO E COBERTURA DA TERRA APOIADOS EM ALGORITMOS BASEADOS EM APRENDIZADO DE MÁQUINA: O CASO DE MARIANA - MG,"Gaiad, N. P.; MARTINS, A. P. M.; DEBASTIANI, A. B.; DALLA CORTE, A. P.; SANQUETTA, C. R.","[('algoritmos', 'uso e cobertura da terra apoiados em algoritmos baseados em aprendizado de máquina: o caso de mariana - mg')]"
160,3379906315883988,Estudo dos Algoritmos Evolutivos: PSO e ACO,"PRADO, J. R.; SARAMAGO, S. F. P.","[('algoritmos', 'estudo dos algoritmos evolutivos: pso e aco'), ('algoritmos evolutivos', 'estudo dos algoritmos evolutivos: pso e aco')]"
161,3388743073356198,Utilização da Técnica dos Mínimos Quadrados e Integração Numérica no Cálculo Computacional de Área em Imagens Bidimensionais,"SANTOS, D. M.; MOERBECK, R. Z.","[('mínimos quadrados', 'utilização da técnica dos mínimos quadrados e integração numérica no cálculo computacional de área em imagens bidimensionais')]"
162,3493318191150938,Selección determinística y cruce anular en algoritmos genéticos: aplicación a la planificación de unidades térmicas de generación,"PAVEZ, B.; SOTO, J.; URRUTIA, C.; CURILEM, S. G. M.","[('algoritmos', 'selección determinística y cruce anular en algoritmos genéticos: aplicación a la planificación de unidades térmicas de generación')]"
163,3499704308301708,Algoritmos de Aprendizado de Máquina para classificação de soja em imagens Landsat-8,"ALBUQUERQUE, L. C.; RICHETTI, J.; BECKER, W. R.; VERICA, W. R.; PALUDO, A.; JOHANN, Jerry Adriani","[('algoritmos', 'algoritmos de aprendizado de máquina para classificação de soja em imagens landsat-8')]"
