ID-Lattes	Título	Ano	DOI	Veículo	ISBN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	
2142163449017349	A Computer Tool for Environmental Comfort Management in Elementary Schools, Based on a Brazilian Case Study	2001		18 th. International Conference on Passive and Low Energy Architecture, PLEA 2001: Renewable Energy for a Sustainable Development of the Built Environment	8590133249	2			997	1001	['ambiente escolar', 'Avaliação Pós Ocupação APO', 'Automação']
2142163449017349	Analogia e Abstração no Ensino do Projeto em Arquitetura	2001		15. Simpósio nacional de Geometria Descritiva e Desenho Técnico e IV International Conference on Graphics Engineering for Arts and Design		1			1092	1101	['Ensino de Projeto Arquitetônico', 'Processo Criativo']
2142163449017349	Tradition and Self-Built Houses: Cultural Significance and Environmental Quality of Building Elements, The Case of Campinas, Brazil	2001		Second International Symposium of IAPS-CSBE, Culture and Space in the Built Environment Network: Traditional Environments in a New Millenium, Defining Principles and Professional Practice	97558528	1		4	390	394	['auto-construção', 'Arquitetura Vernacular', 'Tradição']
2142163449017349	A Prática do Projeto Arquitetônico em Campinas, SP e Diretrizes para o Projeto de Edificações adequadas ao Clima	1998		International Seminar NUTAU 1998,: Arquitetura e Urbanismo: Tecnologias para o Século XXI					1	10	['Conforto Ambiental', 'metodologia de projeto', 'Avaliação de Projeto Arquitetônico']
2142163449017349	Transfer Process of Self-Built Houses in Environmental Protection Areas in the Region of Campinas	2002		17th Conference of the International Association for People Environment Studies	93269417	1			84	86	['Apoio técnico', 'Áreas de Proteção Ambiental']
2142163449017349	Environmental Comfort and School Buildings: the Case of Campinas, SP, Brazil	2002		17th Conference of the International Association for People Environment Studies		1			347	348	['Conforto Ambiental', 'ambiente escolar', 'Avaliação Pós Ocupação APO']
2142163449017349	Environmental Comfort in School Buildings: Awareness and Participation of Users	2002		17th Conference of the International Association for People Environment Studies	93269417	1			365	367	['comportamento humano e ambiente construído', 'ambiente escolar']
2142163449017349	A Basic Teaching Instrument for Awareness of Environmental Comfort	2002		17th Conference of the International Association for People Environment Studies		1			649	650	['ambiente escolar', 'Conforto Ambiental', 'Educação infantil', 'Ensino de Conforto Ambiental']
2142163449017349	Participation of users in school buildings to attain environmental comfort	2002		19thInternational Conference on Passive and Low Energy Architecture		2			787	792	['ambiente escolar', 'Consciência ambiental', 'comportamento humano e ambiente construído']
2142163449017349	Verandahs and Self-Built Houses: the case of Campinas, Brazil.	2003		PLEA 2003 Conference					12	18	['Autoconstrução', 'Varandas', 'Tradição', 'Conforto Térmico']
2142163449017349	Aspectos de Conforto Ambiental de Espaços Construídos na Literatura Brasileira	2003		VII Encontro Nacional Sobre Conforto no Ambiente Construído e II Conferência Latino Americana Sobre Conforto e Desempenho Energético de Edificações					1333	1340	['Conforto Ambiental', 'Literatura', 'Desenhos']
2142163449017349	Ação e Cooperação na Questão da Habitação Social em Áreas de Interesse Ambiental	2002		IX ENTAC 2002, Encontro Nacional de Tecnologia do Ambiente Construído Encontro Nacional sobre Conforto no ambiente Construído e III Encontro Latino Americano					1	6	['Autoconstrução', 'Apoio técnico', 'Projeto Arquitetônico', 'metodologia de projeto']
2142163449017349	O Conforto no Ambiente Escolar: Elementos para Intervenções de Melhoria	2002		IX ENTAC 2002, Encontro Nacional de Tecnologia do Ambiente Construído Encontro Nacional sobre Conforto no ambiente Construído e III Encontro Latino Americano							[]
2142163449017349	Conforto e Ambiente Escolar	2001		Arquitetura Bioclimática: Arquitetura Escolar							[]
2142163449017349	Creating an Axiomatic Evaluation Method of Low Income Housing Projects in the State of São Paulo	2003		International Conference Methodologies in Housing Research					1	10	['Conjuntos Habitacionais de Interesse Social', 'Desenho Urbano', 'Implantação', 'metodologia de projeto', 'Qualidade de Vida']
2142163449017349	Arquitetura Autoconstruida e Tradição	2003		VII Encontro Nacional sobre Conforto no Ambiente Construído e II Conferência Latino Americana Sobre Conforto e Desempenho Energético de Edificações					90	97	['Autoconstrução', 'Tradição']
2142163449017349	Metodologia de Avaliação de Conforto Ambiental com o Conceito de Otimização Multicritério para Projetos Escolares	2003		VII Encontro Nacional sobre Conforto no Ambiente Construído e II Conferência Latino Americana Sobre Conforto e Desempenho Energético de Edificações					822	830	['Conforto Ambiental', 'metodologia de projeto', 'Otimização', 'prédios escolares', 'ambiente escolar']
2142163449017349	Site Planning Guidelines for Low Income Housing in the State of São Paulo, Brazil, based on POE and AXIOMS	2004		18th IAPS Conference, International Association for People-Environment Studies					443	449	['Conjuntos Habitacionais de Interesse Social', 'Desenho Urbano', 'Implantação', 'Avaliação Pós Ocupação APO', 'metodologia de projeto']
2142163449017349	Verandahs, Ventilation and Vegetation: undervalued comfort elements in self-built houses in Brazil	2004		1st International Tropical architecture Conference - INTA					1	10	['Conforto Térmico', 'Autoconstrução', 'Vegetação', 'Varandas', 'Ventilação Natural']
2142163449017349	From Post-Occupancy to Design Evaluation: Site-Planning Guidelines for Low Income Housing in the State of São Paulo, Brazil	2004		The LOOP Post Occupancy Evaluation: The Next Steps, International Conference							['Conjuntos Habitacionais de Interesse Social', 'Implantação', 'Avaliação Pós Ocupação APO', 'Qualidade de Vida']
2142163449017349	Ensino a Distância na Iniciação em Conforto Ambiental	2003		VII Encontro Nacional Sobre Conforto no Ambiente Construído e II Conferência Latino Americana Sobre Conforto e Desempenho Energético de Edificações					1391	1398	['Conforto Ambiental', 'Ensino de Conforto Ambiental', 'Educação infantil']
2142163449017349	Conforto e psicologia ambiental: a questão do espaço pessoal no projeto arquitetônico	2005		VIII Encontro Nacional sobre Conforto no Ambiente construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído, Maceió, 5 -7 de outubro 2005, pp 135 144.					135	144	['psicologia ambiental', 'Projeto Arquitetônico', 'Espaço Pessoal']
2142163449017349	Avaliação Pós-Ocupação em Auditórios Universitários: O conforto e a Qualidade do projeto	2005		VIII Encontro Nacional sobre Conforto no Ambiente Construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído					1940	1949	['Avaliação Pós Ocupação APO', 'Auditórios']
2142163449017349	Parâmetros de sustentabilidade e qualidade de vida na Implantação de Conjuntos Habitacionais Sociais	2005		VIII Encontro Nacional sobre Conforto no ambiente construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído					930	939	['habitação', 'Conjuntos Habitacionais de Interesse Social', 'Qualidade de Vida']
2142163449017349	Reflexões sobre a Aplicação dos conceitos de Desenho Universal no Processo de Arquitetura	2005		VIII Encontro Nacional sobre Conforto no Ambiente Construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído					155	163	['Ensino de Projeto Arquitetônico', 'Desenho Universal']
2142163449017349	Conforto em Auditórios: Proposta de Procedimento para o projeto	2005		VIII Encontro Nacional sobre conforto no Ambiente Construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído					1950	1959	['Auditórios', 'metodologia de projeto']
2142163449017349	Avaliação do Ambiente Construído através da percepção ambiental: Metodologia aplicada á Escola PRODECAD-UNICAMP	2005		VIII Encontro Nacional sobre Conforto no Ambiente Construído e IV Encontro Latino-Americano sobre Conforto no Ambiente Construído					27	36	['prédios escolares', 'psicologia ambiental', 'Avaliação Pós Ocupação APO']
2142163449017349	Attitudes towards open and communal space in housing: a case study in Brazil	2005		XXII UIA World Congress of Architecture, Thematic Section 3: Architecture of Cities, Housing in Cities					51	62	['habitação', 'psicologia ambiental', 'Espaços Abertos']
2142163449017349	Desenvolvimento de um aplicativo computacional online para o ensino de geometria descritiva	2005		GRAPHICA 2005							['Desenhos', 'Ensino de Projeto Arquitetônico']
2142163449017349	Physical Accessibility on Campus: Evaluating the principles of Universal Design	2005		CIB W096 Architectural Management: Designing Value: New Directions in Architectural Management	877877190	1			349	355	['Avaliação Pós Ocupação APO', 'Desenho Universal']
2142163449017349	Evaluating Final Design projects of a Bioclimatic Oriented Architecture Course	2005		PLEA 2005 Passive and Low Energy Architecture		2			825	830	['Conforto Térmico', 'Ensino de Conforto Ambiental', 'Ensino de Projeto Arquitetônico']
2142163449017349	Ventilation in Self-Built Houses in Brazil: desirable but undervaled thermal comfort element	2005		Plea 2005 Passive and Low Energy Architecture International Conference		1			269	274	['auto-construção', 'Ventilação Natural', 'Conforto Térmico']
2142163449017349	Triple T: in search of innovative design teaching methods	2006		CSAAR The first international conference of the Center for the Study of Architecture in the Arab Region: Changing Trends in Architectural Design Eduaction: Sharing Experiences and buioding Partnerships across the Mediterranean Rim	19927320	1			603	614	['metodologia de projeto', 'Ensino de Projeto Arquitetônico']
2142163449017349	Architectural Design Analysis as a Strategy for People Environemt Studies: Finding Places that work	2006		19th IAPS conference		CD			1	6	['Avaliação Pós Ocupação APO', 'Espaço Pessoal', 'Projeto Arquitetônico']
2142163449017349	Universal Design in Architectural Education: a teaching experience	2006		19th IAPS Conference		CD			6	12	['Desenho Universal', 'Ensino de Projeto Arquitetônico']
2142163449017349	A sense of comfort in open space around owner-built houses: the case of Campinas, Brazil	2006		PLEA 2006 23rd Conference on Passive and Low Energy Architecture	2940156301	1		2006	455	461	['Autoconstrução', 'Espaços Abertos', 'Vegetação', 'Conforto Térmico']
2142163449017349	Implementing building energy simulation into the design process: a teaching experience in Brazil	2006		PLEA 2006 23rd Conference on Passive and Low Energy Architecture	2940156301	2		2006	755	761	['Ensino de Projeto Arquitetônico', 'Conforto Ambiental', 'Simulação']
2142163449017349	Design evaluation and strategies: the case of university auditoriums	2006		PLEA 2006 23rd Conference on Passive and Low Energy Architecture	2940156301	1		2006	631	637	['Auditórios', 'Acústica', 'Avaliação de Projeto Arquitetônico', 'Avaliação Pós Ocupação APO', 'metodologia de projeto']
2142163449017349	Tactile maps: universal design and participation in the architectural design process	2006	10.1007/s10339-006-0046-x	3rd ICSC 2006, International Conference on Spatial Cognition	16124782	1		2006	18	19	['Desenho Universal', 'participação', 'tactile maps (mapas táteis)']
